Occupancy status,Housing type,Income class,Heating energy,Energy performance,Income class owner,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Landlords,Single-family,C1,Power,C,C1,58.763790300917044,62.10712311832827,65.57374067480082,69.16249465375202,72.87219033014777,76.7015860562151,80.64939297490382,84.71427494296154,88.89484864655661,93.18968389338117,97.59730406677703,102.1161867251013,106.7447643367658,111.4814251374221,116.32451409229336,121.2723339611926,126.32314645057302,131.47517344354276,136.72659829880016,142.07556721167444,147.52019062681939,153.05854469752762,158.68867278285347,164.40858697685312,170.2162696654706,176.109675101329,182.08673099576,188.1453401213725,194.28338192080136,200.4987141172103,206.78917432239018,213.15258164098327,219.58673826503892,226.08943105785784,232.65843312370643,239.29150536072657,245.98639799408065,252.7408520897229,259.5526010494653
Landlords,Single-family,C2,Power,C,C1,116.96870979439014,121.96303196875668,127.10165133355453,132.38337056747406,137.8068738069394,143.37073103729497,149.0734024872027,154.91324301628072,160.88850648687023,166.99735011159746,173.23783876992823,179.6079492837103,186.10557465000744,192.72852822438597,199.4745478432572,206.3412998910506,213.32638330175698,220.42733349197906,227.64162622233636,234.96668138644878,242.39986672204023,249.93850144494294,257.57985980195093,265.32117454195765,273.1596403060255,281.0924169304309,289.1166326674161,297.2293873208824,305.42775529684815,313.7087885681991,322.0695195533662,330.506963911606,339.0181232521564,347.59998776007154,356.2495387385025,364.9637510679096,373.73959558218394,382.5740413655256,391.4640579741096
Landlords,Single-family,C3,Power,C,C1,562.6474051692713,568.9145444163232,575.2679574094208,581.7084127270323,588.2365207584661,594.8527370072061,601.5573655539101,608.3505626591234,615.232340487115,622.2025709335016,629.2609895415455,636.4071994880768,643.6406756310236,650.9607686040522,658.3667089381119,665.8576112122173,673.4324782148774,681.0902051076616,688.8295835822066,696.6493060052379,704.5479695402676,712.5240802429187,720.5760571207043,728.7022361527894,736.9008742669934,745.1701532628522,753.5081836836104,761.9130086303954,770.3826075153364,778.9148997501287,787.5077483668206,796.1589635716689,804.8663062260001,813.6274912553253,822.4401909841108,831.3020383946513,840.2106303079272,849.1635304894681,858.1582726835687
Landlords,Single-family,C4,Power,C,C1,218.55036590191062,232.75654221585302,246.84415860634573,260.81457620885686,274.6690757936394,288.4088601632185,302.0350565736444,315.54871917137814,328.9508314383926,342.24230863872293,355.42400026095055,368.4966924485343,381.46111041660583,394.31792084971124,407.06773427130054,419.7111073896083,432.2485454114843,444.6805043218469,457.0073931261886,469.2295760554765,481.34737472900304,493.36107027576145,505.27090541101603,517.0770864675341,528.779785381913,540.3791416311038,551.8752641190283,563.2682330648297,574.5581018627933,585.7448987434994,596.8286284664805,607.809273965176,618.6867979418153,629.4611444142935,640.1322402146535,650.6999964393567,661.1643098511062,671.5250642350902,681.7821317126587
Landlords,Single-family,C5,Power,C,C1,137.4806908335107,138.8074798134608,140.18683432092058,141.618027915539,143.1003023446112,144.63286910526935,146.21491099093805,147.84558361950238,149.5240169409134,151.2493167222081,153.0205660084269,154.8368265567933,156.69714024434828,158.60053044744822,160.54600338994564,162.53254946273938,164.559144511791,166.62475109428277,168.728319702469,170.86878995556532,173.0450917583885,175.25614642757648,177.5008677845358,179.77816321543725,182.0869346989726,184.4260798002982,186.79449263323286,189.1910647901875,191.61468624016914,194.06424619507922,196.53863394454447,199.03673965767635,201.55745519482485,204.09967485885224,206.6622960801902,209.24422010204225,211.84435263695664,214.4616044963278,217.09489219443273
Landlords,Single-family,C1,Power,B,C1,0.0,0.7138418430178395,1.4597849917185743,2.23883527689721,3.0519778319306146,3.90017664565504,4.784374122556524,5.70549065225328,6.664424190052809,7.662049850181822,8.699219513152343,9.77676144838665,10.895479953415673,12.056155010588038,13.259541961824276,14.506371202616315,15.797347895596564,17.133151704205947,18.514436546862502,19.9418303720474,21.41593495438696,22.937325712025704,24.506551545255633,26.12413469645873,27.790570631417697,29.50632794162498,31.271848267720998,33.0875462437472,34.953809461977485,36.87099845802623,38.83944671589079,40.859460692718855,42.931319862755245,45.055276780194994,47.23155716047503,49.460359979548464,51.741857590631234,54.076195858116016,56.46349430835572
Landlords,Single-family,C2,Power,B,C1,0.0,1.371843667715841,2.7874403899290927,4.247936407337182,5.754453912457392,7.3080898957137475,8.90991505853458,10.560972792359262,12.262278222381877,14.014817314796343,15.819546046299081,17.677389634336073,19.58924182696319,21.555964250861535,23.578385815684523,25.657302173865205,27.79347523404952,29.987632726692546,32.24046782030855,34.552638786991224,36.92476871550336,39.357445270601644,41.85122049694611,44.40661066614738,47.024096165586286,49.70412142719622,52.44709489509577,55.253389030481024,58.123340352353836,61.05724951264898,64.05538140433663,67.11796530130083,70.24519502843746,73.4372291608068,76.6941912504869,80.01617007983934,83.40321993987867,86.85536093273392,90.37257929724097
Landlords,Single-family,C3,Power,B,C1,0.0,6.121578870946494,12.254422680750345,18.399347609759754,24.557171611608908,30.728712502165124,36.91478611453238,43.11620452058432,49.33377431930942,55.56829499207492,61.82055732481329,68.09134189670276,74.38141763531885,80.69154043773455,87.02245185650261,93.37487785059803,99.74952760009681,106.14709238377523,112.56824451868991,119.01363636089914,125.4838993660219,131.9796432087434,138.50145495991964,145.04989832014212,151.62551290868097,158.22881360611018,164.86028994976627,171.52040558053997,178.20959773967388,184.92827681418365,191.6768259295033,198.45560058820766,205.26492835317563,212.10510857402952,218.97641215541447,225.87908136573841,232.81332968494064,239.779341690215,246.77727297865547
Landlords,Single-family,C4,Power,B,C1,0.0,2.5398507400882977,5.211677232493547,8.012871693675315,10.940867516530794,13.993137893333584,17.167194486036415,20.46058614321614,23.870897662890695,27.395748600394374,31.03279212049888,34.779713892752675,38.63423102933336,42.59409106444327,46.657070973981654,50.82097623501943,55.08363992380843,59.44292185136839,63.89670773565926,68.44290840945223,73.07945906275168,77.80431851892469,82.61546854343356,87.5109131842351,92.48867814297728,97.54681017575605,102.68337652278618,107.89646436774116,113.18418032453029,118.54464994524922,123.97601725587198,129.4764443162279,135.04411080322097,140.6772136165675,146.37396650616995,152.1325997202937,157.9513596736949,163.82850863508537,169.76232443335783
Landlords,Single-family,C5,Power,B,C1,0.0,1.4964086759901825,2.9935274128692786,4.491921003970713,5.992140872419211,7.494724820445452,9.000196801336187,10.509066713405945,12.021830215369093,13.538968562485515,15.060948462866055,16.588221953244265,18.12122629367002,19.66038388047892,21.206102176775488,22.758773660016814,24.318775785954404,25.886470968334528,27.462206573751406,29.046314931101637,30.639113354985472,32.24090418253864,33.85197482307501,35.472597819999834,37.10303092448924,38.743517180281636,40.39428501917908,42.0555483666934,43.72750675733657,45.41034545905508,47.10423560631769,48.809334341461245,50.525784965120216,52.25371709293421,53.99324681796619,55.744476880533604,57.50749684405558,59.28238327659459,61.069199937790444
