,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
2 label (Thousands),,46.025658752797476,43.262546099991845,39.21884849967335,40.33729657675458,41.507706756202836,42.80497135047105,44.071240155986466,45.291211379633154,45.07525909169762,44.74802389243771,44.35625848190734,43.93969836486553,43.53161563392282,43.09973234832814,42.66190316301341,42.17853548745252,41.624785863482934,40.97798561661539,40.03549488068087,39.122737537189515,38.24255290349091,37.43668296239464,36.6791640385378,35.936892704113404,35.20287636112441,34.48493420973284,33.78918680043361,33.125169113448266,32.4210600575975,31.755424840390937,31.08692206526038,30.428495939569775,29.80043568059966,29.179632511096532,28.583827386935862,28.012680400393837,27.445862912639136,26.88415213972887
3 label (Thousands),,14.91491983237792,13.518920174806157,11.60487176984204,12.676991557006488,13.89639142209307,15.334919538733837,16.900612495161784,18.577241673789732,19.058577862494882,19.41294423159695,19.66928697623074,19.855841752594323,19.998181995905743,20.05702015801953,20.053093248295532,19.94975816510218,19.736970507115014,19.397547286195156,18.747179118237096,18.11007899407211,17.491573151161752,16.935047222462924,16.415494299666864,15.913197489850706,15.4258262673531,14.958263460282266,14.514424235656064,14.089414932510035,13.653388466468027,13.247900924583806,12.849381387868352,12.461957758402097,12.093888654861068,11.73273530929122,11.389882294161856,11.065457757718265,10.748254787921212,10.438036294535415
4 label (Thousands),,4.3391913070829835,3.6884552843153644,2.944966781097514,3.372176998857093,3.9000202175199554,4.581377241496459,5.397848902371872,6.359270637716489,6.709480363542718,7.003551120160658,7.252680038583781,7.469555589718627,7.666682984083665,7.817559200322823,7.932652162882101,7.985627237467452,7.960346879878809,7.845440946890252,7.524594067091933,7.2133886528633,6.911989899648562,6.6315201663704055,6.365115784513635,6.09841324890476,5.843354109217346,5.599759311212327,5.367573078199387,5.144595445152678,4.9201908069739435,4.7145454457758404,4.517933660261404,4.329933576759855,4.151614478724062,3.979245321203732,3.8168139675467447,3.663848264446298,3.5167449605698073,3.3749114060984375
5 label (Thousands),,0.5313616886709103,0.4180135991410996,0.31206230899410764,0.38521074454117166,0.48383770542445437,0.6243375726021245,0.8118781346346787,1.059260167317711,1.1804787722882315,1.2988084844145291,1.4166513297646985,1.5373952721249258,1.6649882759303753,1.7914970021240797,1.9191062352293697,2.03688560559559,2.1353981711081307,2.204897252332449,2.1918621671529195,2.1784599258219624,2.1631650412908288,2.148404203503712,2.129983143778698,2.096281538651361,2.056617762859749,2.0105612622566014,1.9581312430742603,1.8994465170604518,1.8316316854420884,1.7641632482982637,1.6948743722319655,1.6245702017908472,1.554306457099777,1.4837013052564398,1.4148368523944044,1.3480245748782909,1.283115902890099,1.2202907293349083
6 label (Thousands),,0.12639684861003359,0.09634566170723753,0.069356649844377,0.08736255166081482,0.11239693414716784,0.1493317520897531,0.200609693667648,0.27114692136464114,0.30677258419763437,0.34224713676953017,0.3782255694760997,0.4157072619924357,0.45592569211805556,0.49622595257274826,0.5375369660595365,0.5764050028619377,0.6092833860189237,0.6329056418233593,0.6296218786164951,0.6265327817890105,0.6231812674519643,0.6190876774835119,0.6137868664792201,0.60330381185532,0.5912531392575404,0.5775573671725779,0.5622499772564447,0.5454685697300181,0.5248102939811522,0.5038089391539965,0.48267924306571547,0.4616400503081368,0.44089457034537477,0.4203249842574158,0.40044269787354986,0.38133342427403577,0.36304801402264697,0.3456078276387478
Renovation Homeowners - Multi-family (Thousands),,69.38285234443113,67.82980517110828,66.15159511811042,65.43915093020473,64.72090048836243,64.02644614262168,63.328451236341465,62.63790674287385,61.701497567887614,60.780151277736344,59.887182175510695,59.033556413081186,58.228206111503646,57.4684552994779,56.75435465309452,56.07632369632926,55.42518120724033,54.79204343686498,54.122448392799136,53.493778085243065,52.90172913732666,52.377360124263035,51.89421134572053,51.42154030343515,50.96606142967429,50.524154560555814,50.09269703402112,49.66910469774364,49.273127870021575,48.89075521536553,48.51035775982387,48.15706053457952,47.840942794669346,47.53616841945472,47.242345977740385,46.951017260050044,46.661516612548766,46.371981638044545
Renovation Homeowners - Single-family (Thousands),,304.8503436477401,298.5249267102109,290.50217362891516,287.4280853791037,284.396937273305,281.50698781557713,278.69388642867784,276.00856800789325,272.4148491114828,268.9538491132236,265.6703602397799,262.600789014676,259.7742623236338,257.15340524379246,254.76023556275817,252.55447738835818,250.4949733457825,248.58143145092706,246.736693944195,245.055978606781,243.55713418570744,242.30902003012827,241.20336461684636,240.22599290968512,239.24660860681672,238.27443123521977,237.31617198045643,236.49047078354826,235.59379294560088,234.74740695812628,233.82502559401178,232.82768020376687,231.8029139413834,230.71402661025215,229.59470519070652,228.43223321285498,227.2076852761337,225.93019964122692
Renovation Landlords - Multi-family (Thousands),,8.180517330952432,8.20940667570385,8.194503327071592,8.230209299150243,8.267594373337195,8.309806546775729,8.354922481481903,8.404293341387685,8.419855740323241,8.432546387923312,8.443509825510382,8.453962442422906,8.465187583301839,8.475938381830833,8.487131281698359,8.49718599407977,8.504378873727617,8.50688113866993,8.491741367657584,8.475925079368183,8.459446304939878,8.442317497995774,8.424562601650944,8.40529359314387,8.385454953878849,8.365050067267397,8.344088078094696,8.32258267727813,8.295881810942404,8.268692076631902,8.242145360603978,8.215348151368298,8.18812608252031,8.16019137235679,8.131881145452768,8.103215786064013,8.074215257711687,8.044896832677965
Renovation Landlords - Single-family (Thousands),,49.00452645250792,47.32538271651157,45.0575829300743,44.84344202057026,44.64245539502806,44.47679165419385,44.30860916917377,44.13762396234443,43.378341877525834,42.58264186551344,41.76981561810625,40.95630385857561,40.15556683277627,39.342912551782085,38.543077921877206,37.74448381599693,36.93897813098948,36.12158266558785,35.21341745382054,34.348919138444835,33.52569438495765,32.752327810293615,32.01716916504907,31.3185881163717,30.65038200322569,30.01380707289372,29.407819454670992,28.84217235992815,28.2926455621775,27.769358555988163,27.26869862699219,26.78955181084889,26.33130461790178,25.899241550420466,25.489557606913202,25.108065247279598,24.74688213170448,24.401502387349346
Renovation Social-housing - Multi-family (Thousands),,28.22796554460122,26.81940159744539,25.396572477626762,26.275613440752355,27.296279799517343,28.566897958356208,30.01202821464271,31.63221811011107,32.13361360987205,32.522852183567586,32.82810795878961,33.07850771057046,33.30146844102933,33.47891891220215,33.607394319812165,33.643723218306405,33.587362353183245,33.406030909433866,32.89103763481204,32.409134236048494,31.95675705752931,31.57110656550982,31.21986652874386,30.83544359517763,30.47431631952821,30.131153588931046,29.80222022558948,29.48427785992391,29.185227779826317,28.92229725299696,28.66323934146598,28.413760478824702,28.168538750599048,27.92002239754236,27.674643289071625,27.43188770248399,27.191427986141846,26.953109357185177
