,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Stock A (Thousands),33.243219153,50.333901797468585,69.5706485784211,90.75380559131376,115.87755949131049,145.55642194364876,180.85751736018432,223.0850877483504,273.06897594623007,329.8137801183638,393.9685499532628,466.1982655141012,547.189124831362,638.0143023475805,738.5540984040963,848.971295579626,968.9566209149215,1097.8782572301573,1234.8954556705048,1378.0819316681964,1526.8635662883576,1680.7776724341288,1839.5810938604182,2002.3963645678427,2168.8761479018285,2339.402173657078,2512.732723527833,2688.484351384788,2866.265624543126,3045.566941448923,3226.1105092774856,3407.639012247012,3589.8809753883315,3772.592721522107,3955.4781179259476,4138.294684390219,4320.821229686579,4502.847009071225,4684.147010938499
Stock BBC (Thousands),0.0,213.6407447266873,422.7208957513009,626.6788677280593,826.2352483497375,1021.0270354131187,1211.1134792836392,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321,1396.9915589284321
Stock BEPOS (Thousands),0.0,151.78777574483914,299.9060889336883,443.9661671407007,584.5286619858398,721.3634842080925,854.5600219479244,984.5335109613601,1293.1067004350834,1594.9390010587715,1890.1766888192176,2178.966182982386,2462.232413087724,2739.726570528472,3012.374910653659,3280.319012173608,3543.290991986645,3802.6167644029583,4057.6540516450927,4308.469507168177,4555.206785833961,4797.573924165426,5034.454857874161,5266.350457667928,5492.131293424618,5711.475372192225,5924.447533545144,6129.899476093665,6328.30345243589,6519.315425489499,6703.00195428645,6879.82746388307,7050.272737195892,7215.225015791942,7374.751060951149,7529.740739996536,7681.092062706876,7828.866975046049,7973.54975966023
Flow renovation (Thousands),,686.9701298464737,660.3777728547573,628.0974840219893,630.7387427417378,633.0811127981074,643.614181974838,649.9122308779392,651.5642420586321,642.4393055527997,634.4683409347455,627.7544558934924,622.4938477832229,617.7577155379304,613.8832049479621,610.0750586915728,605.0815497946421,598.7035601137056,591.1853222203797,580.4730690115617,569.6730353459636,559.2099013811551,548.9578620637269,538.6706625951044,528.2382772409303,516.9635432737036,506.989201118585,497.0806152287664,487.2077886439947,477.15767473987694,467.422357283485,457.78574718386614,448.26311161466793,438.60025003441683,429.1428601403625,419.7077631000033,410.39165115461395,401.1475806770725,391.9472821341035
1 label (Thousands),,369.97118114325013,359.2239024025684,354.6445658268917,341.3157300220459,332.77361539783584,325.3580471493819,321.17263994131685,319.5831138686312,320.29323763563036,321.5551354800866,322.9211397476098,324.32831029618586,324.4840046367702,325.1254040116217,325.37862097792424,325.3185655156785,325.00835262458423,324.44672660053993,323.7368840239361,322.6944221800808,321.63706094621017,320.2385728467109,318.355232742009,316.17642670718163,311.9443945799733,309.29882760604073,306.4438208260707,303.42749915267797,300.2071068007355,297.03352529911325,293.47503004792753,289.79800050859114,285.324565706148,281.44287984249183,277.4305151718257,273.31989853377434,269.12823873822606,264.86479838512383
2 label (Thousands),,151.14576968135282,143.3369150263227,132.524861562327,134.6220206040293,135.49986964020889,138.7980710475266,141.66685628588934,143.61065340996925,142.2264235931346,140.9026972175933,139.62060762213358,138.37547558974083,137.6806122510717,136.62074527268155,135.49779639772984,134.15649220085766,132.5542884651142,130.64181584166133,127.62230476797062,124.61740645472909,121.59580303539173,118.60924362432165,115.67908311278772,112.70806480503356,110.63759850703404,107.87239403204087,105.1774660252116,102.5319706473765,99.86590727592068,97.2663563078547,94.6879325252351,92.14360380331892,90.012399522911,87.5596876748362,85.16029820934894,82.81314698047417,80.52594588811188,78.2917225379762
3 label (Thousands),,119.23491579224797,114.5432136891877,103.58707161954892,112.1307077447394,117.52514413468926,125.40347619982985,128.05010507325937,126.80709714667219,120.32604487790583,114.3691482715873,109.38861221610196,105.68407436896523,103.26822897844477,101.76390295195768,100.7031295719112,99.30913842800719,97.44825141398036,95.13907448833223,91.39816238357805,87.67314449215687,83.97214957350037,80.47730790440417,77.12691481532022,73.8230525357255,70.6664577941485,67.71745112754739,64.8469380251522,62.07718979987251,59.30751725967471,56.64546005203526,54.24471024169969,51.94338444074864,49.82538471483785,47.61611864736017,45.46198711232844,43.395017687239445,41.378970838528346,39.3995547271399
4 label (Thousands),,41.877116931877886,39.27950178834986,34.17720556448781,38.71609853286714,42.38368302398005,47.77260031053683,50.9453398780131,51.723941354204946,48.9515771351137,46.06511319113747,43.24814233706171,40.61956835259916,38.222433537164704,36.135764265154506,34.521593148477685,33.01106136002645,31.41136074535817,29.805835651401406,27.776659469529733,25.868649841477144,24.148307306762188,22.620333262310385,21.236608312497722,19.91268371702645,18.676824080575752,17.566942196570526,16.51331220091976,15.457058098571874,14.409138872555427,13.41786591934107,12.576602048096884,11.80854773620095,11.077512253103377,10.35253574695719,9.653736207619815,9.015355344223062,8.403808314786195,7.8041642412915495
5 label (Thousands),,3.9268062700342017,3.3141802058906116,2.6316857966045792,3.2738998159473804,4.033791248117629,5.14927612680462,6.570507434532287,7.949003817662478,8.570489136831512,9.290872899617248,10.053532252751813,10.737212827185493,11.175288643436634,11.228128073370744,10.994679981058852,10.436620380606225,9.629311602467503,8.733974068282663,7.784212740492472,6.906585982631614,6.161058969851094,5.50754208517921,4.934669131502056,4.426693784027064,3.975748432164331,3.583805821947936,3.248088942824816,2.9501118174452183,2.6816525066559405,2.441661521351948,2.2451555320419714,2.0676583402065636,1.9069668097562353,1.7615426411130306,1.629826240429442,1.511409374067219,1.404641950535036,1.3085514102192828
6 label (Thousands),,0.8143400277107784,0.6800597424379508,0.5320936521291182,0.6802860221088604,0.8650093532756412,1.1327111407580341,1.5067822649282887,1.89043246149202,2.071533174183688,2.285373874723643,2.522421717833422,2.7492063485463194,2.9271474910424358,3.009260373175836,2.9792386144710647,2.849671909465995,2.6519952622011402,2.4178955701621736,2.1548456260547257,1.9128263948881619,1.695521549439553,1.5048623408004738,1.3381544809876713,1.1913556919362247,1.062519879807739,0.9497803344375286,0.8509892085873518,0.7639591280506356,0.6863520243345618,0.617488183788841,0.556316788865081,0.501916785601644,0.45342102766037456,0.41009558760409504,0.3714001584509687,0.33682323483568716,0.3059749468849902,0.2784908323526599
