,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Stock A (Thousands),33.243219153,44.55693742086113,56.90338922640795,70.29105887562861,84.72612291994558,100.2082457628031,116.73931370070471,134.3173295922918,152.93467788129698,172.5826944497661,193.26200570307475,214.96567660255656,237.6669871540077,261.3756905599199,286.0746157690879,311.7496375280028,338.3866663841331,365.97987880370863,394.51212297212726,423.9765153116849,454.3550499437546,485.633414411375,517.8047538310801,550.8406979022641,584.7362557120415,619.4760030585278,655.0448528105508,691.4263994128896,728.6017698768188,766.5626880152294,805.2874738768347,844.7644432354488,884.9781595202788,925.9119697523141,967.5458762408949,1009.8721170259702,1052.8903928263846,1096.5195236351792,1140.81676993974
Stock BBC (Thousands),0.0,213.7563431284178,422.72132890052563,626.3447258472245,825.3707428404804,1019.4563144873532,1208.688559687346,1393.5973444422054,1574.2721597507184,1751.0264689313012,1923.943521252336,2093.1099021503087,2259.0669649133124,2421.6618127006004,2581.4364512019197,2738.4730483421345,2892.6185845000914,3044.6390628396266,3194.1492401554387,3341.2172324244207,3485.912083395647,3628.0636769332355,3767.0275361511754,3903.0960490003704,4035.610298140906,4164.382025236968,4289.456287831136,4410.164792533395,4526.783095392498,4639.10925823385,4747.181739447332,4851.27365485709,4951.661155611037,5048.860858533442,5142.9101712428055,5234.323942807519,5323.623285784958,5410.859715365912,5496.281049245089
Stock BEPOS (Thousands),0.0,151.67217734310822,299.90566178377827,444.30031355566797,585.3931643722477,722.9342038722001,856.9849429993626,987.9277249796171,1115.8260969222329,1240.9058530439538,1363.2264828683003,1482.849591465769,1600.1663242918742,1715.065597634721,1827.9392627904977,1938.8461718898423,2047.6747696256623,2154.9800148766026,2260.4819032439896,2364.2294171332023,2466.272029798616,2566.485905571766,2664.4030397634315,2760.234764670629,2853.502739609637,2944.069681854372,3031.967636148898,3116.7109702937732,3198.499061826035,3277.1849063237887,3352.7957341430215,3425.5293853867474,3495.585832536859,3563.3396847083727,3628.8177663219267,3692.393723148417,3754.445523562515,3815.0095095012157,3874.267310162824
Flow renovation (Thousands),,570.6385545117249,546.8768595653123,525.2855589899497,505.5786290405264,487.52031397503896,470.9141518535615,455.59463362306064,441.42082854959716,428.27193198954234,416.0433407719269,404.6441580435276,393.9945371167324,384.02432659354156,374.7059439965091,366.03185558746856,357.96009544470746,350.5340457867584,343.94099351981464,337.82810256069746,332.0686499678458,326.5650903017861,321.51909008777926,316.8073145948249,312.28392275167465,308.13279102103274,304.18088632282365,300.3860562271414,296.69872937464885,293.1572287335926,289.72075620236933,286.3850474674113,283.17456765664116,280.06136986321485,277.1304360264607,274.31542915373143,271.5592387605056,268.89895507419567,266.30682887400746
1 label (Thousands),,399.558176357321,391.24828668435697,383.2186894631744,375.48412656251196,368.0504645017821,360.9175158164844,354.0807807637865,347.5327117769908,341.2638118627215,335.2631017009293,329.51907384525975,324.01949342259763,318.7522279835202,313.7248992513799,308.95321963749353,304.42712739183224,300.1807981748466,296.2749893177508,292.5666063899782,289.0040576749611,285.5534734681871,282.39382238767485,279.4297311462264,276.5463416860665,273.8953084846919,271.34358204991696,268.8608386285762,266.42028569172,264.04693082918044,261.71797174979486,259.43019748298485,257.19260262127096,255.0073601311398,252.9477517436663,250.95509555413219,248.9829673633921,247.04726071506894,245.143618272256
2 label (Thousands),,101.04108016464825,93.3506045148879,86.50728500548992,80.38670940393527,74.88753272804317,69.92618497555985,65.43318832790237,61.350148544274816,57.627737680968764,54.22389521697279,51.10255643076639,48.23264606718324,45.58718641606178,43.1502556516586,40.911513267455405,38.85584278213842,36.987331187312144,35.35207819231402,33.85784697259958,32.470809023050585,31.163218608509602,29.95193458786632,28.820733155607698,27.75034155366316,26.76126785672576,25.82978815063138,24.94882898314957,24.106114811643973,23.30831911691974,22.54609245081269,21.81825160795793,21.130676381421967,20.47075957926267,19.846203235481784,19.251819803675893,18.680772690699648,18.148818120419243,17.63994358687531
3 label (Thousands),,49.6016735292015,44.617537275814804,40.21295607275846,36.303473525112814,32.81984220466642,29.704798534240858,26.910499687382423,24.396680340150347,22.12918789336986,20.078920413232293,18.22082775413155,16.5333277952754,14.997697554365699,13.604199233064854,12.34753136863811,11.21780722771148,10.223881982401089,9.438467627115738,8.76098418902959,8.15754862899079,7.598495400381855,7.0914391258925,6.627130968003263,6.195994675323194,5.81018728967398,5.455600390641126,5.128691865228507,4.82059029383395,4.5378631284122894,4.273282591533667,4.027293814700726,3.808630116095399,3.6024135015020975,3.412778582205337,3.2376737227738164,3.0737209214147523,2.926001827287985,2.7881356741706913
4 label (Thousands),,17.51740307237454,15.158182980536916,13.188935960154803,11.532922359493195,10.1307421432072,8.935956416849319,7.9119094153423175,7.029415144640725,6.265042701987177,5.599843302324221,5.018373023047985,4.507970212760356,4.058186061568126,3.660950712774972,3.3098462002931908,2.998833889734633,2.72476788759326,2.4934295111901905,2.2910048001144094,2.1115919238892085,1.949652209154722,1.8035935657797586,1.6712768191936258,1.5508393518996195,1.4419189221065476,1.3426333956402055,1.2519288539734215,1.1684341749724847,1.0922015922794963,1.0220036366884107,0.9575529157775426,0.8995374637474322,0.845731400104916,0.7960418852008622,0.7501061863741088,0.7074595086786335,0.6684953887461879,0.6323059560813349
5 label (Thousands),,2.359331412670701,2.0243922342452443,1.7475851458533862,1.5170001919119769,1.323486640254488,1.1599519621099172,1.0208463145937514,0.9017930224215124,0.7993113966673456,0.7106158638297474,0.6334570009041649,0.5660095543256529,0.5067824340680522,0.45460886004282586,0.40855461569970125,0.36796467580495346,0.33242070990646216,0.30400164787228023,0.2797154150348964,0.2581437777504856,0.23864483012121246,0.22110600428029586,0.20523787524701387,0.19082036077648454,0.17781635393515216,0.16599456675367175,0.1552282573713842,0.1452847434575603,0.13621058875968842,0.12783587766790513,0.12015124959823627,0.11334231693359939,0.10701452905772495,0.10113685540349827,0.09566723245782008,0.09060861433763343,0.08593492664529868,0.08156337702912572
6 label (Thousands),,0.5608899755089622,0.4778558754704106,0.41010734251864506,0.35439699756114884,0.30824575708547636,0.26974414831718213,0.23740911405335235,0.21007972111893253,0.18684045382768136,0.16696427463847957,0.14986998941791027,0.1350900645900052,0.12224614395771619,0.11103028758801489,0.10119049788859465,0.0925194774856968,0.08484584469881486,0.07802722357162226,0.07194479394078847,0.06649893920368344,0.06160578543151702,0.057194416285521354,0.053204630546991455,0.0495851239457092,0.04629211389930005,0.04328776924028549,0.04053963884234572,0.038019659020845184,0.03570347804087817,0.03356989587186898,0.031600396392076825,0.029778757171788368,0.028090722147653353,0.026523724502993354,0.025066654317583585,0.023709661982809063,0.02244409602804308,0.021262007594956656
Renovation Homeowners - Multi-family (Thousands),,87.90464302379779,83.68114116831343,79.85799721485239,76.38652278245428,73.2249772140147,70.33744026780475,67.69289898721364,65.2644238598518,63.02871480948982,60.96529865492679,59.056413092533695,57.28632889283655,55.641339163063165,54.109219571140706,52.67927513718759,51.39575156716413,50.20751201299547,49.09090039740101,48.03947059051349,47.04760629768209,46.10970191757626,45.23381831321764,44.45143965435762,43.70718045944377,43.02045173412993,42.40838718723875,41.85591366875866,41.32333084976775,40.80896310036458,40.31132674985045,39.829056340260635,39.36719517857813,38.92012070688793,38.48474688561082,38.065696927415736,37.65578620737396,37.27169907786419,36.92774222684808
Renovation Homeowners - Single-family (Thousands),,397.7498550830626,379.7748239290296,363.5287150903882,348.77549216489706,335.3225600561501,323.0106531073981,311.70646199370185,301.2971816234684,291.6864239987135,282.7911136983306,274.5390968460945,266.8672805199642,259.7201646551261,253.08318186390156,246.96043437062076,241.26647305967865,236.09349164022208,231.63446740529128,227.56592565707905,223.76720050039992,220.1468779196653,216.89975489278493,213.87159494823942,210.9541982167421,208.3215986163787,205.7857060996016,203.32518854728787,200.9341317043678,198.65305835014564,196.44331098506464,194.29921506650948,192.24247670311132,190.25276099671453,188.41862425972667,186.66954538720327,184.94300695458804,183.26605462850782,181.60415432492522
Renovation Landlords - Multi-family (Thousands),,7.132200420598891,7.0790417100813,7.0262142905409295,6.973713075596383,6.921533268329848,6.869670335525939,6.818119984510508,6.766878142408268,6.7159409374904895,6.66530468853698,6.614965871252446,6.564921123171699,6.515167238883362,6.4657011176826495,6.41651979487523,6.367620421595717,6.319000252244741,6.2706566334130995,6.222587008860407,6.174788901377049,6.127259917543536,6.079997735038563,6.033000097776543,5.986264824861573,5.939789781976669,5.893572895115393,5.847612146278146,5.801905570304293,5.7564512492544155,5.711247304209082,5.666568475622365,5.622715928264619,5.579106611172936,5.535738446609422,5.492609430059768,5.44971761733904,5.407061133234391,5.364638199976833
Renovation Landlords - Single-family (Thousands),,39.93607458010298,39.149097148421966,38.377405129808785,37.62092448652253,36.87956270817334,36.15321052147403,35.441743479869565,34.745023441671975,34.06289994371419,33.39521151233812,32.741786743265735,32.10244550787691,31.477000015756012,30.865255526992303,30.267011465732047,29.682062168879476,29.110197613740084,28.551204093797825,28.00486492869031,27.470960990209814,26.94927130929793,26.439573538130063,25.941644414438766,25.45526026384277,24.980197252781185,24.52114022711797,24.076174039524307,23.641680068748553,23.21743346895284,22.803211824526628,22.401748269981955,22.010850755508557,21.62921392188943,21.256627354382346,20.892883771415857,20.53777901988439,20.191112180043234,19.852685768974794
